0.888977, 1.09777, 1.05944, 1.15955, 0.913503, 1.32411, 0.297404, 1.48811, 0.900748, 1.28306, 1.15368, 0.480318, 0.0444073, 1.14332, 0.944276, 0.424841, 1.45365, 1.16868, 1.1213, 1.0457, 0.841677, 1.19989, 0.809254, 0.936669, 1.28125, 1.09884, 1.21439, 0.990718, 0.912785, 1.09217, 0.681446, 0.40973
1.29164, 1.27145, 1.22185, 0.882155, 1.48515, 0.496065, 0.901197, 0.808031, 0.989764, 1.09483, 0.705697, 1.3428, 1.36953, 1.19193, 1.13975, 1.34184, 0.445447, 1.06035, 1.40179, 1.32414, 1.2795, 0.804417, 0.833773, 0.683436, 0.535554, 0.876995, 0.162395, 1.09698, 1.25652, 1.36945, 1.06424, 1.11328
1.07809, 0.924142, 1.16482, 1.25692, 1.1009, 1.03225, 0.416216, 0.820518, 0.730619, 1.1763, 0.975434, 0.788826, 1.28947, 0.92318, 1.25502, 1.00564, 1.27816, 0.419621, 1.23657, 1.0525, 1.53408, 1.15896, 0.911874, 1.14618, 1.14765, 1.18455, 1.33128, 0.981793, 1.08348, 1.24188, 0.556587, 1.01956
1.09297, 0.979926, 1.08388, 0.869869, 0.984128, 0.832383, 0.903221, 0.880724, 0.752142, 1.01401, 1.17662, 1.44465, 1.55889, 1.38552, 0.858697, 0.43704, 1.04289, 0.772636, 1.29977, 1.15527, 1.27279, 0.959863, 1.21471, 1.1905, 1.25883, 1.17022, 0.761768, 0.777996, 1.09368, 1.49671, 1.05912, 1.0119
0.634746, 0.858743, 0.949357, 0.537696, 0.218354, 1.2099, 1.51679, 0.254792, 0.0651953, 1.09908, 1.32776, 0.345532, 0.0310733, 0.277568, 0.228073, 1.06515, 0.214148, 1.12059, 0.476193, 0.839548, 0.61539, 0.949884, 1.24673, 0.850049, 1.25573, 0.390213, 1.07221, 0.687846, 0.767445, 1.18828, 1.27112, 1.26953
0.271796, 1.2645, 1.16109, 1.12665, 0.753308, 0.570115, 0.603329, 1.32922, 0.182658, 0.851081, 1.27753, 0.485807, -0.0600378, 0.00809777, 0.773712, 0.586504, 0.984526, 0.639671, 1.2072, 1.04055, 1.31696, 1.18141, 0.425595, 0.975595, 1.24628, 0.778469, 1.37425, 1.53067, 1.26125, 0.964684, 1.47099, 0.76391
1.17144, 1.45964, 0.403898, 0.900643, 1.04416, 0.504732, 1.27804, 1.36941, 1.39882, 1.17561, 0.894251, 1.13241, -0.0572544, 0.00158607, 0.258383, 1.56313, 1.11979, 0.331719, 1.41132, 0.968886, 0.741842, 0.850725, 0.985676, 0.82664, 0.2548, 0.82299, 0.568733, 1.13976, 0.890957, 0.965874, 1.00484, 1.13943
1.31073, 1.13205, 1.0621, 0.324186, 0.86315, 0.757194, 1.26315, 1.18299, 0.806915, 0.904767, 0.899023, 0.993294, 0.478256, -0.12638, 0.037619, 1.00337, 0.381285, 1.56046, 0.962622, 0.660426, 1.03207, 1.16649, 1.02706, 1.22177, 0.0618607, 0.619749, 0.738629, 1.15606, 1.27089, 1.49671, 0.811917, 0.77529
0.853782, 0.543372, 0.528411, -0.353527, 0.758708, 0.989286, 0.829185, 0.984053, 0.331731, 1.47551, 1.30581, 0.949857, 1.08031, 0.393182, 0.0688032, 0.974209, -0.119512, 0.647053, 0.239113, 0.405326, 0.873212, 1.19645, 0.833266, 1.1232, 0.676089, 1.00812, 0.577164, 1.30795, 1.09979, 0.727585, 0.924206, 1.07801
1.08975, 1.43239, 1.4679, 0.573847, 1.22093, 0.988929, 0.713517, 0.734778, 1.17746, 1.00619, 0.922658, 0.842274, 0.00778029, 1.16923, -0.211214, 0.0518997, 0.294824, 0.466071, 0.979175, 1.1277, 0.986628, 1.33763, 1.37989, 1.51008, 1.09904, 1.43119, 0.27692, 0.73264, 0.87287, 0.912904, 1.15248, 1.04948
0.532067, 0.801604, 0.65915, 0.10881, 1.03027, 0.492785, 1.20431, 0.912744, 0.665541, 1.02127, 0.709669, 1.08432, 1.16404, 0.946987, 0.435916, -0.0316641, 0.629158, -0.0704138, 0.508924, 1.01457, 0.780732, 0.899851, 0.452467, 0.257043, 0.855827, 1.21421, 0.971326, 1.44428, 1.25168, 1.2547, 1.22454, 0.500324
1.02833, 0.865568, 1.34748, 1.16368, -0.0880373, 0.942739, 1.32533, 0.74708, 1.1559, 1.10474, 1.1315, 1.39592, 0.498461, 1.21906, 0.416656, -0.050866, 0.180937, -0.323896, 0.347639, 0.253681, 1.47555, 1.15903, 1.4602, 1.19598, 0.252481, 0.62995, 0.36857, 1.08776, 0.537101, 1.49904, 1.16447, 0.876062
0.58396, 0.993969, 0.816052, 1.10666, 1.1284, 1.20351, 1.15038, 1.10122, 0.884167, 0.861779, 1.13891, 1.01928, 0.926837, 1.1279, 0.654036, 0.875407, 0.590392, 1.07162, 0.822509, 0.594279, 1.37997, 1.24216, 0.670927, 0.629096, 1.02493, 0.940486, 0.894405, 0.702564, 1.25371, 1.03904, 0.830476, 0.174784
0.54885, 0.806836, 0.922436, 0.715267, 0.721926, 1.104, 0.813581, -0.323148, 0.703236, 0.674955, 1.21907, 0.768669, 1.12638, 0.945153, 0.331677, -0.588008, -0.420753, 0.125971, 0.459701, 0.926487, 0.987831, 0.910804, 1.02409, 1.06297, 0.879964, 1.24224, 1.41639, 1.25077, 1.3686, 1.2879, 0.921746, 0.244001
1.20553, 1.20161, 1.17677, 1.33264, 1.2268, 0.922822, 1.25724, 1.3566, 0.583338, 0.931841, 0.889612, 0.472463, 0.667802, 1.09398, -0.0853798, 0.922271, 0.829256, 1.14329, 0.764024, 0.733794, 0.139451, 0.702035, 0.983867, 0.616695, 0.816948, 0.76608, 1.28355, 1.56064, 1.23959, 1.11923, 0.716315, -0.103906
0.940876, 0.921197, 0.998016, 1.27327, 1.23149, 0.578287, 0.681726, 1.21185, 1.02956, 0.910484, 0.336444, 0.889642, 0.926751, 1.25094, 0.830487, 1.10745, 1.14082, 1.41088, 1.29311, 1.20431, 0.454489, 0.829618, 1.42175, -0.038378, 0.778674, 1.0819, 1.06253, 1.09714, 1.24207, 0.121173, 0.413062, 0.268076

